NAME	monocyte	T cell	hematopoietic stem cell	granulocyte	erythrocyte	B cell	macrophage	Fraction A pre-pro B cell
Hmgcr	1	1	20.5840734773184	1	1	1	56.1860615238908	1
Hmgcs1	1	1	1	1	1	1	87.9717039591272	1
Hmgn3	1	1	1	1	1	95.4840112037098	215.545446998604	208.732502643555
Hmgxb4	1	1	32.0927169532695	1	1	52.1972777571647	1	1
Hmmr	1	1	111.853786409949	1	1	185.699803853549	1	1
Hmox1	71.7854368536639	1	1	1	1	1	1	1
Hn1l	1	1	33.4344398828444	1	1	29.0165254895777	1	1
Hnrpll	38.0232400615801	1	58.9854156025755	1	1	1	1	1
Homer3	1	1	1	1	1	1	1	60.0167299370369
Hopx	37.0304580592978	66.5120806893925	1	1	1	1	1	1
Hoxa7	1	1	1	1	1	1	52.1485768965723	1
Hp	1193.41573232609	1	756.326401631162	1837.52736661991	90.2940273499417	42.0787619648473	68.341664594104	1
Hpgd	144.5192131384	1	1	1	1	1	1	1
Hps3	52.7454005876527	1	1	1	1	1	34.326227029928	1
Hpse	82.0988262863968	1	28.114319515228	1	1	1	74.6700230774561	1
Hs3st1	1	1	1	1	1	1	144.54143797654	1
Hscb	34.6797752405446	1	48.842998454537	1	147.052497619596	39.7155801794533	52.9413363450334	1
Hsd11b1	1	96.4328098358384	66.2248018057208	130.6504774404	1	1	76.2806677535252	1
Hsdl1	1	45.0694532796985	35.5018877973407	1	1	34.0543054759128	1	67.4303097514912
Hspa1a	57.2404222802624	1	1	1	1	1	1	1
Hspa2	1	1	1	1	1	64.0596117236231	1	1
Hspa4l	1	1	22.3534257602674	1	1	1	1	1
Hsph1	1	1	1	1	1	37.1541513475021	1	1
Htatip2	49.2191053173118	1	39.8542916189175	1	58.3973145626725	1	1	1
Ibtk	49.1456601386202	1	49.3289100256618	1	117.304791802409	1	1	46.574315678297
Icam1	1	1	1	1	1	1	1	60.3139580222736
Icam2	1	48.666297551389	32.0376272919116	1	1	100.127497522904	1	87.0481260991035
Id1	56.007322198873	1	57.0232586368025	59.0172944828016	1	1	1	1
Id2	183.668354167985	525.433428251618	126.831290652519	126.859593601772	1	37.1951005056345	1	1
Id3	1	56.1714473583757	1	1	1	213.970338831392	45.506247050119	396.084888366791
Idh1	194.030734044379	1	54.6665442500691	35.880320883601	1	1	1	1
Idh3a	1	57.9757609147555	54.6813377112177	1	1	79.7911390544726	47.3808005167714	1
Idi1	1	1	23.6584418116049	1	1	27.4748671292272	99.6593924174139	1
Ier3	87.8717232816392	1	109.409222972768	199.335358110206	1	1	1	1
Ifi204	335.849094598908	1	1	1	1	1	1	1
Ifi205	73.1728335177012	1	1	1	1	1	1	1
Ifi27l1	1	201.894667527548	105.63051307827	158.864024692267	338.373271776218	115.81742068158	1	388.799758889572
Ifi30	661.432763335878	1	176.264385009663	1	1	85.9433006519219	206.33399266387	1
Ifih1	57.1117492530103	1	1	1	1	1	1	1
Ifit3	117.866393427685	1	1	1	1	1	1	1
Ifitm1	1	1	132.053293968972	1	1	1	1	1
Ifitm3	5488.71726052797	53.6656199669272	668.591353000312	1264.49042288874	133.476923841251	57.3103216982321	171.834351069283	150.251281684484
Ifitm6	867.678745435203	1	369.028609710085	4755.22971139633	106.793032897371	1	1	1
Ifnar1	56.22273025918	55.8158876716386	21.5457694687303	1	1	1	115.860680342149	1
Ifng	1	66.2479073891146	1	1	1	1	1	1
Ifngr1	350.746904057815	378.095620477933	139.999477006647	43.8308669646231	1	66.3487330039598	36.6087022164856	115.799697575508
Ifrd2	1	1	77.7306511104947	1	72.6681646020078	1	1	1
Igf1r	1	1	39.904287023924	73.3486603381938	1	1	1	1
Igfbp4	1	1	174.701918678703	1	1	1	1	108.392640112357
Igll1	1	1	1	1	1	416.782875099577	1	5739.21935449198
Igsf6	331.446415067478	1	181.800645019829	227.610785174515	1	1	1	1
Igtp	1	44.668913637112	1	1	1	1	1	1
Ikbkap	1	1	1	48.6478341817402	1	1	1	1
Ikbkb	75.4645702007543	45.5053951794029	30.1638474189718	1	1	1	1	1
Ikzf2	1	120.213604533007	1	1	1	1	1	1
Ikzf3	1	1	1	1	1	40.4098027433474	1	1
Il10ra	63.2151901836678	1	1	1	1	1	40.7881062991586	1
Il12a	1	1	1	1	1	53.244519404449	1	156.208869335644
Il13ra1	69.4785897241185	1	1	1	1	1	1	1
Il15	40.111701984979	1	1	1	1	1	1	1
Il18	47.2928715964663	1	1	1	1	1	1	1
Il18r1	1	111.84341686522	1	1	1	1	1	1
Il1f9	1	1	1	80.0328264669484	1	1	1	1
Il1r2	1	1	1	72.2325823609029	1	1	1	1
Il1rn	1	1	1	89.8154140961348	1	1	1	1
Il21r	1	77.6542058509509	23.2336716482708	1	1	32.935168278858	112.311759480659	1
Il27ra	1	64.0222228470952	1	1	1	1	1	1
Il2rb	1	266.792568573425	1	1	1	1	1	1
Il2rg	34.2324955554968	132.787642260951	1	1	1	35.5059114312217	42.5719338623709	74.0739358286066
Il4ra	1	57.6395309818117	1	1	1	1	1	1
Il6ra	133.894813561995	1	28.4986691978224	1	1	1	1	1
Il7r	1	347.481825829591	1	1	1	192.64537713249	256.664323045532	228.559229468299
Ilf2	1	1	75.7080006559553	1	1	123.521528831623	1	116.238805898606
Ilvbl	1	1	1	1	1	23.6390053748294	1	50.8935388402976
Impa2	47.5099215598906	1	63.6451619567257	44.2903226069989	1	30.6844788601961	1	1
Impact	1	58.2259732111555	1	1	1	1	46.915257335013	1
Impdh1	1	54.6102009014698	30.5740220460858	1	1	59.2593094788545	1	407.216117670883
Incenp	1	1	80.9777910701442	1	1	216.060614574177	1	1
Inhba	1	1	1	39.9652567775865	1	1	1	1
Ino80	1	1	1	1	1	28.9135669305008	38.6101700057236	1
Ino80c	1	1	24.7292957192519	1	1	1	1	1
Inpp4a	1	1	1	37.3730266172744	1	1	75.1936197158332	1
Inpp5f	45.4537924074348	1	1	1	1	1	49.2859498341551	1
Insig1	33.4070041018643	1	1	1	1	1	112.718308162079	1
Insl6	1	1	1	1	1	1	1	38.0143162769734
Ints12	35.5910496241036	1	24.7952164194764	41.3233284960274	1	1	1	1
Ints4	1	1	1	1	1	1	1	38.6504011318752
Ipcef1	1	75.056817455351	1	41.9844526314053	1	1	1	40.1080838543347
Ipo5	1	1	48.273859762785	1	1	68.9544024801444	1	1
Iqsec1	1	1	1	1	1	33.6048723922867	1	1
Irak1	44.9804701260558	1	32.7048334015739	1	1	1	90.6125299734064	1
Irak3	31.0541537574545	1	27.094736511204	33.9068051783075	1	1	1	1
Irak4	48.5412289880193	1	23.6250109139985	37.8763722522843	1	1	42.5583445349154	1
Ireb2	1	1	1	1	1	31.7093937844931	1	1
Irf1	86.1756303939543	107.549745425477	1	1	1	38.9027404500221	195.391114904316	79.5648568380488
Irf4	1	1	1	1	1	72.5977662883069	1	1
Irf5	334.711493105655	1	61.7181353196085	1	1	43.5013758977895	156.306818367649	194.177923760947
Irf7	179.044879678035	61.9696639412659	1	1	121.275107617777	1	222.194556775612	1
Irf8	327.153653938195	50.8998690809516	368.820457678544	1	40.606883772847	167.460066009053	3466.99824500753	177.687664819627
Irgm1	67.3935930705243	1	1	1	1	31.895578562023	60.7531492796406	1
Isca1	29.3417619359246	44.9364909168872	158.164535076264	1	942.909220103638	56.2515807596289	39.57996079641	42.4526878557368
Isg15	144.537416379668	1	124.696557106059	1	747.130355227308	1	1	1
Isg20	1	1	94.3465625411013	1	656.572413173984	1	1	1
Isy1	1	37.4885739184266	39.3551532402248	1	1	56.2460620426489	1	70.2763808521664
Isyna1	1	40.291436807804	35.2102875457312	1	1	40.1318760331788	1	1
Itfg3	48.6382166488145	1	1	1	1	1	1	1
Itgal	81.6587823988972	90.9217334863118	34.5887782463965	86.5623507610144	1	1	141.370938562758	1
Itgam	231.537989529673	1	90.9608341729562	481.568845409003	1	1	1	72.4450930361449
Itgb1	175.015405791866	232.911945935216	113.701419264221	1	1	56.3720797165849	196.670613598235	109.836799719718
Itgb2	191.804586128869	129.118850105896	107.172240314907	302.057788239619	1	1	94.4912482249093	46.9195797337025
Itgb2l	1	1	59.4285387684412	237.905783269846	1	1	1	1
Itgb3bp	1	50.7907791030424	27.7686521382558	1	1	54.2142530785001	1	42.8762416689437
Itgb7	353.10104625657	205.713107617904	129.700115529386	1	1	1	246.551371930068	1
Itk	1	78.2243093702653	1	1	1	1	1	1
Itm2a	1	70.4806711273587	1	1	1	1	1	1
Itpr1	44.3513899757732	1	1	1	1	1	99.6869660586749	1
Itpr2	1	58.8593403512266	1	1	1	45.2708357426316	1	69.7431921211784
Itprip	1	1	1	39.4324272779731	1	1	1	1
Itpripl2	1	1	1	48.1758386936433	1	1	1	1
Itsn1	1	1	1	1	58.2027759561608	1	44.9146674132879	1
Jak2	1	1	24.6052032851031	1	1	1	66.7425329319003	1
Jakmip1	1	59.646383666768	1	1	1	63.1849251178674	55.2937333888567	137.30175073308
Jkamp	1	1	1	1	1	1	58.9112156756821	46.9414628882277
Jmjd7	1	1	1	1	1	1	1	54.1717581625557
Kbtbd11	1	152.111475480778	1	1	1	1	1	1
Kcnab2	45.257208299826	59.9008703976774	46.8754051386738	1	1	1	1	1
Kcnk12	1	1	35.2891462630749	1	1	1	1	1
Kcnn4	1	60.8215105839019	63.1271166787025	1	1	1	1	141.761002630904
Kctd13	1	1	1	1	1	1	35.224299163977	1
Kctd14	1	1	1	1	1	1	62.3638094076405	1
Kctd20	41.7386026173756	1	35.8857616027766	1	1	1	1	1
Kdm2a	1	1	1	1	1	35.7972362748131	1	1
Kdm3a	1	1	1	1	1	1	1	46.2784910331039
Kdm4a	1	1	1	1	1	1	71.593122576007	45.9807632952466
Kdm5b	1	1	1	1	1	1	1	145.278138138969
Kdm5c	1	1	1	1	1	38.1262691432041	1	1
Khk	108.075025079208	1	59.3218035247142	1	1	1	349.901985965451	1
Kidins220	1	1	1	1	1	1	1	44.226300206463
Kif11	1	1	99.0507671522251	1	1	204.377906169335	1	1
Kif15	1	1	67.3458996854478	1	1	106.332008294048	1	1
Kif1b	38.9793863773576	1	25.9879669683148	1	1	1	1	1
Kif20a	1	1	31.9658875290201	1	1	69.1593798376182	1	1
Kif20b	1	1	72.5464889136477	1	1	112.320210194565	1	1
Kif21b	1	41.302154301969	1	39.9071798527252	1	37.1853701535292	39.5058579817671	1
Kif22	1	1	58.4989418136347	1	1	172.705494306	1	1
Kif23	1	1	76.4207186611365	1	1	141.530791304422	1	1
Kif2a	27.6231134772403	1	57.7581707517728	1	36.8079180799322	51.0139086342405	1	64.2927062904131
Kif2c	1	1	32.2774449386113	1	1	51.3868375904011	1	1
Kif4	1	1	44.1383530675271	1	1	75.406374044879	1	1
Kifc1	1	1	36.7804903833384	1	1	65.091311957734	1	1
Kit	1	1	26.6866671650657	1	1	1	1	1
Klf1	1	1	95.0588691156339	1	1	1	1	1
Klf3	82.8317726716406	87.1802452937685	50.3479888936186	1	1	1	1	59.1438030483513
Klf4	512.625106162319	70.444202834995	131.280905600609	1	1	133.083106914316	167.838586957061	52.0594644824397
Klhdc2	39.2147913410751	53.0522144644419	53.819572061694	1	1	47.2126834187951	1	1
Klhdc3	1	1	22.0312624372901	1	1	1	1	1
Klhdc4	1	1	23.588134233804	42.4622176757285	1	47.5720818954955	1	1
Klhl5	34.3798653835153	1	1	1	1	1	1	1
Klk1	1	1	1	1	1	1	603.281422250277	1
Klk1b27	1	1	1	1	1	1	161.730743858615	1
Klk8	1	166.470541386427	1	1	1	1	1	1
Klra1	1	123.319311458108	1	1	1	1	1	1
Klra17	1	1	1	1	1	1	159.230483183483	1
Klra2	183.252634985744	1	1	1	1	1	1	1
Klra6	1	55.4731430416638	1	1	1	1	1	1
Klra7	1	293.714538512651	1	1	1	1	1	1
Klrb1c	1	174.27602264292	1	1	1	1	1	1
Klrd1	1	383.877216232068	1	1	1	1	355.686197931796	1
Klre1	1	222.118344765651	1	1	1	1	1	1
Klrk1	1	321.824957911067	1	1	1	1	1	1
Kmo	1	1	1	1	1	1	210.284449861632	1
Kpna2	41.9928830126354	1	156.120851049695	1	1	336.793166812851	1	1
Krr1	30.4793915637455	39.9464691006179	31.777907694192	1	1	36.013692797418	1	1
Kynu	1	1	1	1	1	1	80.5507609406213	1
LOC100038947	192.657539160106	1	1	1	1	1	1	1
Lag3	1	1	1	1	1	1	288.772550313	1
Lair1	1	1	39.2671377642026	1	1	1	643.229301990773	1
Lap3	1	1	29.6012426375813	1	1	1	1	1
Larp4b	1	39.9302405368662	31.8444423317841	50.609983030776	1	32.2532227737747	1	1
Lasp1	60.2317953122964	69.7984601646117	55.3588476195539	196.213168755422	1	1	1	1
Lass4	1	1	1	1	1	1	1	52.5226875724108
Lat	1	229.936782355594	1	1	1	1	1	139.006828009467
Lat2	105.573283008626	1	81.7351763816672	1	1	1	183.09866712138	1
Lats2	35.916736618322	1	1	1	1	1	1	1
Lax1	1	1	1	1	1	1	1	125.790942384721
Lbp	1	1	52.3906079187364	58.9107027377084	1	1	1	1
Lck	1	499.906878893715	1	1	1	35.5364638585852	1	62.5602918836779
Lcn2	263.40619177147	162.333818078318	4061.5218076527	17887.8939734858	387.784429354248	156.987550693324	250.018252424535	182.271486716068
Lcp2	95.7601933541224	59.9505889624225	42.9370712192237	65.4654444279181	1	1	1	1
Ldb1	1	67.5722489403931	25.0947390797958	1	1	1	36.7540250996497	1
Ldhb	42.4063123443905	1	36.3370664829252	1	1	1	117.589952168805	1
Ldhc	1	1	1	68.0054599728499	1	1	1	1
Ldlr	28.3062115030013	1	1	1	1	1	1	1
Ldlrad3	40.4287682600812	1	1	1	1	1	1	1
Lef1	1	72.3087095556602	1	1	1	69.5400095100856	1	602.698539448937
Lefty1	1	1	1	1	1	1	200.977377582878	1
Leo1	1	1	1	1	1	31.6803468629655	1	1
Letmd1	1	1	1	1	1	1	40.2720376036676	1
Lfng	38.1908759124798	117.89771145712	1	1	1	1	1	1
Lgals3	2959.17915146085	67.1968169027219	672.231561763798	1084.75754189636	88.5288219205994	1	223.448839666983	1
Lgals3bp	66.1427848662616	1	1	1	1	1	48.7241331546098	1
Lgals8	1	1	1	1	1	1	1	53.8121744160743
Lhpp	1	1	1	1	1	1	1	81.9302335230278
Lifr	1	1	1	1	1	1	135.782471231669	1
Lig1	1	1	118.143092968574	1	1	183.167567751966	1	1
Lilra6	88.0005934857304	1	1	1	1	1	1	1
Lilrb3	260.700759528176	1	67.5553933106297	348.007528206983	1	1	125.62349821562	1
Lilrb4	186.500042551782	1	32.9721921611215	139.631350917806	1	1	1	1
Lime1	1	149.074115523297	1	40.5151709980444	1	1	1	1
Limk2	1	1	1	1	1	1	1	46.2540604248723
Lims1	163.476795147387	64.0839052785962	120.658953052952	257.867712044098	1	66.7392731911586	138.234849043932	1
Lipa	96.818087436984	1	24.3868451703881	1	1	1	47.0656162099531	82.9275995651537
Litaf	93.7541945305704	1	55.2795109575777	191.351494938022	1	83.5438585477408	208.052552132522	144.633362526566
Lman2l	1	1	18.9573571121969	1	1	1	1	93.8718604615924
Lmf1	1	1	1	1	1	1	51.3448330977725	1
Lmf2	1	1	24.6122320679626	1	1	1	1	1
Lmnb2	1	1	32.1976319560598	1	1	51.9682135830734	1	1
Lmo1	1	1	44.2960058651101	64.4602817288663	1	1	1	1
Lmo2	165.248282221722	1	234.427475524188	53.534843375899	293.475270299977	1	196.636622013584	103.640618940105
Lnp	1	1	36.8952329122914	35.4547848741652	1	39.3054578245678	1	40.0386194189749
Lnpep	1	1	1	1	1	1	36.1902839151613	1
Lonp1	1	1	26.2621469091382	1	1	1	1	1
Lonp2	1	46.063115010061	21.0295155015421	1	1	37.2912231025865	1	45.1408652287894
Lpar6	37.6945610937764	53.2443718376928	1	1	1	1	1	88.3928452246768
Lpcat2	50.3889890611821	1	1	72.9454414592242	1	1	1	1
Lpcat3	1	1	40.8866207160164	1	1	1	1	92.0372819033727
Lpgat1	1	1	28.337184785912	59.3266534543238	1	35.5626940765946	66.9060211570979	1
Lpl	81.1858714922313	1	1	1	1	1	1	1
Lpp	1	1	1	1	1	1	1	59.2830370745763
Lpxn	33.6608727833757	55.1186597545966	1	1	1	1	1	1
Lrch1	1	1	1	1	1	1	45.1416882963134	1
Lrg1	1	1	121.502865921638	629.088842062591	1	1	1	1
Lrp1	98.952940436819	1	1	1	1	1	1	1
Lrp8	1	1	1	1	1	1	87.1398634101678	1
Lrrc16a	1	1	1	1	1	1	56.0071405280762	1
Lrrc25	120.866815786389	1	1	1	1	1	1	1
Lrrc47	1	1	29.3495624151429	1	1	42.8119194269741	78.2386136688856	1
Lrrc8d	47.7889703740139	1	21.1913485767021	36.9127433278448	1	1	1	1
Lrrcc1	1	1	26.367307928329	1	1	51.9075977412334	1	90.7597548814041
Lrrfip2	92.6010540582152	1	59.7702334439468	78.0304800638179	1	35.8239548419912	1	46.8497339011542
Lrrk2	1	1	1	65.9047499113967	1	1	1	1
Lst1	928.645064251467	1	223.27638591145	582.147379974596	84.9035423358778	1	55.4592226690392	1
Ltb	1	960.264344859041	1	182.987897188566	1	211.464231421215	1	240.612345298706
Ltb4r1	104.229014897759	1	93.0842398320816	274.540234043934	1	1	1	1
Ltbr	60.2344142347848	1	25.5316453716984	1	1	1	1	1
Ltf	150.870107851471	59.4644293186264	1761.37017866204	8804.22194283226	163.422195586992	60.6804718366131	133.048624116051	1
Ltn1	1	1	1	1	1	1	52.7150027137209	1
Ltv1	1	41.8870476227757	35.5147950896233	1	1	28.1746151267868	1	1
Luc7l	1	36.9450306344329	40.0268705514511	1	1	53.0824036613105	43.8340282187439	1
Lxn	31.9368950740795	1	30.6632401363864	1	1	81.210913236883	1	256.795376906513
Ly6a	1	173.334195792753	1	1	1	1	697.721435307315	1
Ly6d	1	1	283.244822880218	1	95.080438614107	995.746522216335	3346.07595570909	114.449432028309
Ly86	582.927858722886	1	136.339079580533	1	1	133.767241145184	751.586200986984	1
Ly9	45.8625923176747	78.6446339806002	1	1	1	48.5835519242786	73.6580149789185	1
Ly96	60.5142008826164	1	1	1	1	1	1	1
Lyrm5	1	1	1	1	1	1	27.932170661293	1
Lyst	90.8772434910481	89.2829681516894	45.596258210757	102.157409588199	1	1	42.4404617204782	1
Lyz1	14595.257960106	1	2543.54832519442	5502.75664660632	96.5870138733188	1	1	1
Lyz2	31831.339432973	105.85428548301	5765.83632165212	12515.8690905147	344.822025419501	202.825387815837	166.482991770555	163.809283931992
Lzic	1	1	1	1	1	51.3314296957261	1	1
Lztfl1	1	1	1	1	1	1	54.8546030109656	1
Mad1l1	1	1	1	1	1	31.1862006703411	1	1
Mad2l1	1	1	54.8601982860176	1	1	83.6163305309109	1	1
Mad2l2	1	1	1	1	1	38.3122569852711	38.0579251094194	1
Mafb	80.7218197990376	1	1	1	1	1	1	1
Mafg	65.8077658132353	1	62.7397646801323	89.8742629605355	1	1	1	1
Mafk	1	1	1	1	1	1	48.4798949112456	1
Magohb	61.0055589807642	1	53.4472108280546	1	1	32.9993966839105	1	1
Malt1	29.4306557463423	1	1	1	1	1	55.3882705520151	1
Maml3	1	1	1	1	1	1	1	48.0582218207233
Man1b1	1	1	22.9293860250502	1	1	1	47.1058132038892	1
Man1c1	1	1	1	1	1	1	71.1575317351086	1
Man2a2	1	1	1	1	1	1	43.4478584493359	1
Map1lc3a	45.084844666505	1	28.9648389895635	97.4016549951165	1	1	54.5744155200859	64.8407413421405
Map2k4	1	1	21.9840293143551	39.2936005859519	1	1	1	1
Map3k2	1	1	1	1	1	1	44.8544343739246	1
Map3k4	1	1	1	1	1	28.4730634671073	1	49.1909316018224
Map3k8	57.6379267337427	1	1	1	1	1	57.938479269744	1
Mapk13	1	1	39.4776233786266	178.47952140853	1	1	1	1
Mapk3	112.769464266882	1	95.4888020675652	151.857689025502	1	32.5859943240455	1	34.8035586324753
Mapkapk3	85.9350441123129	1	74.0192840753147	38.4034070924092	1	1	1	1
March1	91.4749345327569	1	1	1	1	1	1	1
March2	92.7843845186083	57.6436993289069	154.863570606464	75.3154705671938	947.167133105865	41.6034622272736	55.0523908348136	30.9120714573331
March5	101.077244805292	49.4876666321023	141.128563020795	1	233.028181403588	84.7700627081458	90.7513103447601	169.049910127757
March8	1	1	1	1	46.1434755391489	1	1	1
Marcks	107.729440079823	1	1	1	1	165.989609591272	85.1693023852166	255.429791418835
Marcksl1	67.5116442005462	1	101.997964449912	114.965572359605	1	295.806222354472	1	102.001425346434
Mars	1	1	32.7927540662857	1	1	28.4417235472205	1	1
Matk	1	1	22.8143298429888	1	1	1	1	1
Mbd2	32.6616028611487	1	28.0721315839634	57.8414091753171	1	39.3172272124226	1	1
Mbip	1	1	1	1	1	25.0002528788297	1	49.0744295454703
Mbnl3	1	1	70.8903284023969	55.6542176117645	1	70.8598876434146	1	68.027975168752
Mboat7	54.8802234864038	1	31.4547579480923	67.0110656291553	1	1	1	1
Mbp	51.0251604632946	38.595662795069	1	1	1	1	1	44.7059929318342
Mcart1	1	1	62.8297169951191	1	252.47279712413	84.6536591138755	1	48.3879271151285
Mcee	49.5933982037765	1	71.178606984431	84.1412653654441	1	1	61.9755373831799	1
Mcm10	1	1	1	1	1	29.1243175080403	1	1
Mcm2	1	1	92.9142126719815	1	1	124.876900444743	1	1
Mcm3	1	1	123.749162822351	1	1	189.778175643369	1	1
Mcm4	1	41.0455966231224	61.2218102295934	1	1	102.270842940093	1	1
Mcm5	1	1	153.271145431368	1	1	190.250612312122	1	85.5349271989516
Mcm6	1	1	152.407586145231	1	1	221.4193935035	1	128.872563213653
Mcm7	1	1	135.117244351806	1	1	236.64339039044	1	71.4465454166729
Mcpt8	1	1	1253.37017571597	1	57.0939366311752	1	1	1
Mctp1	1	1	1	47.9735657809796	1	1	1	1
Mctp2	1	1	1	1	1	1	76.2385977582916	1
Mdm2	1	1	40.8969133004917	55.2565784815753	1	60.012356903604	1	1
Mecp2	1	1	1	1	1	1	1	35.7077065191098
Mecr	1	1	1	1	1	1	41.4686301110672	1
Med16	1	1	1	1	1	1	37.2817416087018	1
Med31	1	1	36.2467466398413	68.6652522362917	1	31.0324385662098	1	1
Med4	1	1	22.8280717723282	1	1	44.7217112196739	1	1
Mef2a	67.6385473491158	1	1	1	1	1	75.3472586764022	37.4989491370239
Mef2c	49.8924547983725	1	58.4281038710557	1	1	148.123000267718	332.885595107851	210.365099170683
Memo1	1	1	50.5293810335774	1	70.2069347371291	64.3861288188722	1	1
Men1	1	1	1	1	1	24.1977508818704	1	45.5705974452316
Mepce	1	1	1	1	1	1	1	56.6977199727142
Metrn	1	38.4880020285138	35.4247923027584	1	1	42.9280771246899	1	1
Metrnl	129.656518851192	1	1	1	1	1	1	1
Mettl10	1	1	1	1	1	35.4738162532105	1	1
Mettl16	1	1	1	1	1	36.5786575735411	1	1
Mettl5	1	1	1	1	1	30.5510651499992	1	64.4083177423278
Mettl7a1	63.6090660039574	1	53.0788810828715	1	36.7634158858686	1	1	55.7297091355759
Mettl9	127.90749810438	1	117.65492772502	356.744001272482	1	102.521691172301	70.5920180794254	69.1985132087659
Mfng	1	40.6705469045918	1	1	1	1	51.7821016941469	84.7337460306546
Mfsd10	35.3316376956892	61.9864822930888	61.131809646171	1	1	29.8242171094406	42.4157097168736	1
Mfsd4	1	1	1	1	1	1	1	86.4364274877525
Mfsd5	45.8261709431631	1	1	1	1	1	1	1
Mfsd7b	33.8188740729245	1	1	1	1	1	1	1
Mgst1	781.437964901102	1	228.860800952929	945.67512363186	73.7232010577191	130.195997751368	1	175.08213543665
Mgst2	1	95.1516230106953	115.084944371862	310.609377170485	1	1	34.2448457122139	273.786633777216
Mgst3	48.3668339386031	1	225.827449967476	1	129.138343441583	1	1	55.849922932471
Mical1	1	1	1	36.3398251591048	1	31.2940755253249	1	1
Micu1	1	1	39.4087888983135	1	1	27.6595883870191	1	1
Mid1ip1	58.6685472381107	1	75.3717635770287	78.1793953119774	1	43.7809396525317	1	65.5389293120969
Mier3	1	1	23.9633475647689	1	1	1	1	72.3097964822769
Mif4gd	1	1	32.7670773118277	1	1	57.5686305663723	1	1
Mios	1	1	1	1	1	1	1	47.2175893745389
Mis12	1	1	31.013119912118	1	1	49.4561007035902	1	1
Mis18bp1	1	1	45.3062199204517	1	1	89.4553374986333	1	1
Mitd1	1	71.2836464890399	24.4013575841628	1	1	27.8408694749458	1	1
Mki67	1	1	603.819220359951	1	1	974.180803704143	1	1
Mkl1	1	1	21.1712944728054	40.0187583028222	1	1	1	1
Mkrn1	169.375986454924	132.142018625634	304.339982194716	155.554081910611	3111.24243588073	48.8882581214365	145.549761464928	115.526840940754
Mlf1ip	1	1	22.6865388239135	1	1	1	1	1
Mll2	1	31.7964507621683	27.7243152522602	40.8327550447174	1	1	1	60.819087068839
Mllt3	1	58.9521747728997	1	1	201.608320587492	1	1	76.9811028038928
Mlst8	1	1	1	40.8736795376087	1	1	1	1
Mmgt2	1	1	1	1	1	1	32.6001157867242	1
Mmp8	185.659225728293	1	44.4398618974967	1839.89015906438	85.000025082446	1	1	1
Mmp9	1	1	1	1193.19986136071	1	1	1	1
Mmrn1	1	1	1	1	1	1	1	77.6077031672351
Mnat1	1	1	22.8868063535364	1	1	45.0817732367776	1	89.7399226877199
Mnda	212.35371287786	1	1	1	1	1	1	1
Mns1	1	1	50.2341864970916	1	1	65.1056073194285	1	1
Mnt	34.6315218752522	1	1	1	1	1	1	1
Mob2	1	34.2832299682668	44.9459992997119	1	1	40.6694015329055	1	1
Mob3b	27.3359319779231	1	1	1	1	1	1	1
Mocs1	35.602798640307	1	1	1	1	1	1	1
Mogs	1	1	25.4024049935862	1	1	1	1	1
Morn2	1	1	1	1	1	1	1	60.0838439418314
Mpeg1	623.821607186425	1	113.367791548255	1	1	1	1081.70899634345	1
Mphosph8	1	1	27.6512974003695	1	1	59.4863513383395	1	1
Mpo	43.3736135985666	42.940978368859	1613.81052364798	83.5280226922054	114.882441487683	37.2556810495243	61.4152525587711	74.747604720138
Mpp1	124.973129906476	39.0512620765977	115.001885766777	54.5775092434763	598.35360112973	92.1975979921098	71.3177051765516	312.624258728274
Mpv17	1	1	1	1	1	1	1	42.2530189225243
Mpv17l2	33.6804200860296	38.3098686442847	32.7712649972978	1	1	38.2865899578308	1	1
Mrgpra2b	1	1	1	153.994654593016	1	1	1	1
Mri1	1	92.2396886967182	25.3903988249517	1	1	28.0846643506955	53.7791828906526	1
Mrpl3	1	1	27.2238403344255	1	1	46.034320706768	1	1
Mrpl46	1	38.5513784018295	31.4844711101059	1	1	58.3992682505693	1	48.2956920714507
Mrpl49	1	1	33.3491881911811	1	1	86.150175223832	1	55.1005696497072
Mrps6	1	1	1	1	1	1	39.2687874397564	1
Ms4a1	1	1	1	1	1	220.856618263562	1	1
Ms4a3	1	1	367.970569254318	38.3544114584813	1	1	1	1
Ms4a4b	38.698314600136	721.144761656928	1	1	1	1	1	1
Ms4a4c	668.791631150682	156.783160972877	56.9241489670741	1	1	1	1	1
Ms4a6b	420.646317374876	329.262627238842	55.4175163648548	1	1	1	1	1
Ms4a6c	1346.80045777581	1	358.205046289375	1	1	1	166.775843846628	1
Ms4a6d	109.484819565196	1	1	1	1	1	1	1
Ms4a8a	83.9482811630704	1	1	1	1	1	1	1
Msh2	1	1	1	1	1	52.8655288961763	1	1
Msh3	1	1	1	1	1	35.2416804192389	1	1
Msh5	1	1	1	1	1	41.0008727118515	47.5374815751361	299.736811223908
Msh6	1	1	22.8003243264453	1	1	60.4321364036605	1	1
Msi2	1	52.7458772731315	1	1	1	63.6226191696106	66.2810293022046	82.1452264788819
Msr1	73.7018205890626	1	1	1	1	1	1	1
Msra	37.6989792961589	1	65.9426233498447	172.189420799753	1	65.3867092956459	1	86.0845197271226
Mt1	70.8006036849467	1	240.137196557723	1	29.4388564194413	1	1	1
